,code,powiat,type,year,value
487,1015000,Powiat skierniewicki,grand total,2003,1944.84
488,1016000,Powiat tomaszowski,grand total,2003,1769.0
489,1017000,Powiat wieluński,grand total,2003,1646.06
490,1018000,Powiat wieruszowski,grand total,2003,1698.86
491,1019000,Powiat zduńskowolski,grand total,2003,1760.49
492,1020000,Powiat zgierski,grand total,2003,1827.59
493,1021000,Powiat brzeziński,grand total,2003,1597.31
494,1061000,City with powiat status Łódź,grand total,2003,2164.79
495,1062000,City with powiat status Piotrków Trybunalski,grand total,2003,1657.79
496,1063000,City with powiat status Skierniewice,grand total,2003,1986.44
497,1201000,Powiat bocheński,grand total,2003,1933.21
498,1202000,Powiat brzeski,grand total,2003,1731.69
499,1203000,Powiat chrzanowski,grand total,2003,2144.55
500,1204000,Powiat dąbrowski,grand total,2003,1753.77
501,1205000,Powiat gorlicki,grand total,2003,1850.82
502,1206000,Powiat krakowski,grand total,2003,2100.14
503,1207000,Powiat limanowski,grand total,2003,1768.68
504,1208000,Powiat miechowski,grand total,2003,1809.9
505,1209000,Powiat myślenicki,grand total,2003,2098.57
506,1210000,Powiat nowosądecki,grand total,2003,1819.72
507,1211000,Powiat nowotarski,grand total,2003,1757.52
508,1212000,Powiat olkuski,grand total,2003,2155.7
509,1213000,Powiat oświęcimski,grand total,2003,2012.33
510,1214000,Powiat proszowicki,grand total,2003,1818.66
511,1215000,Powiat suski,grand total,2003,1875.44
512,1216000,Powiat tarnowski,grand total,2003,1685.32
513,1217000,Powiat tatrzański,grand total,2003,1882.78
514,1218000,Powiat wadowicki,grand total,2003,1782.37
515,1219000,Powiat wielicki,grand total,2003,2117.2
516,1261000,City with powiat status Kraków,grand total,2003,2324.15
517,1262000,City with powiat status Nowy Sącz,grand total,2003,2018.85
518,1263000,City with powiat status Tarnów,grand total,2003,1949.74
519,1401000,Powiat białobrzeski,grand total,2003,1903.05
520,1402000,Powiat ciechanowski,grand total,2003,2011.22
521,1403000,Powiat garwoliński,grand total,2003,1911.12
522,1404000,Powiat gostyniński,grand total,2003,1759.23
523,1405000,Powiat grodziski,grand total,2003,2556.14
524,1406000,Powiat grójecki,grand total,2003,2349.23
525,1407000,Powiat kozienicki,grand total,2003,2602.19
526,1408000,Powiat legionowski,grand total,2003,2337.88
527,1409000,Powiat lipski,grand total,2003,1720.03
528,1410000,Powiat łosicki,grand total,2003,1836.42
529,1411000,Powiat makowski,grand total,2003,1828.99
530,1412000,Powiat miński,grand total,2003,1999.59
531,1413000,Powiat mławski,grand total,2003,1688.44
532,1414000,Powiat nowodworski,grand total,2003,2443.13
533,1415000,Powiat ostrołęcki,grand total,2003,2009.43
534,1416000,Powiat ostrowski,grand total,2003,1870.92
535,1417000,Powiat otwocki,grand total,2003,2089.94
536,1418000,Powiat piaseczyński,grand total,2003,2676.03
537,1419000,Powiat płocki,grand total,2003,1893.98
538,1420000,Powiat płoński,grand total,2003,1947.06
539,1421000,Powiat pruszkowski,grand total,2003,2822.79
540,1422000,Powiat przasnyski,grand total,2003,1902.77
541,1423000,Powiat przysuski,grand total,2003,1862.02
542,1424000,Powiat pułtuski,grand total,2003,1821.24
543,1425000,Powiat radomski,grand total,2003,1717.44
544,1426000,Powiat siedlecki,grand total,2003,1825.13
545,1427000,Powiat sierpecki,grand total,2003,1929.5
546,1428000,Powiat sochaczewski,grand total,2003,2551.2
547,1429000,Powiat sokołowski,grand total,2003,1888.11
548,1430000,Powiat szydłowiecki,grand total,2003,1793.63
549,1432000,Powiat warszawski zachodni,grand total,2003,2578.68
550,1433000,Powiat węgrowski,grand total,2003,1861.61
551,1434000,Powiat wołomiński,grand total,2003,2129.78
552,1435000,Powiat wyszkowski,grand total,2003,1803.3
553,1436000,Powiat zwoleński,grand total,2003,1849.52
554,1437000,Powiat żuromiński,grand total,2003,1686.69
555,1438000,Powiat żyrardowski,grand total,2003,2238.62
556,1461000,City with powiat status Ostrołęka,grand total,2003,2270.1
557,1462000,City with powiat status Płock,grand total,2003,2817.68
558,1463000,City with powiat status Radom,grand total,2003,2145.07
559,1464000,City with powiat status Siedlce,grand total,2003,2208.38
560,1465000,City with powiat status Capital City Warszawa,grand total,2003,3368.71
561,1601000,Powiat brzeski,grand total,2003,1842.78
562,1602000,Powiat głubczycki,grand total,2003,1842.45
563,1603000,Powiat kędzierzyńsko-kozielski,grand total,2003,2197.49
564,1604000,Powiat kluczborski,grand total,2003,1860.65
565,1605000,Powiat krapkowicki,grand total,2003,2587.59
566,1606000,Powiat namysłowski,grand total,2003,1956.53
567,1607000,Powiat nyski,grand total,2003,1783.79
568,1608000,Powiat oleski,grand total,2003,1908.09
569,1609000,Powiat opolski,grand total,2003,2079.75
570,1610000,Powiat prudnicki,grand total,2003,1744.88
571,1611000,Powiat strzelecki,grand total,2003,1943.82
572,1661000,City with powiat status Opole,grand total,2003,2326.35
573,1801000,Powiat bieszczadzki,grand total,2003,1772.54
574,1802000,Powiat brzozowski,grand total,2003,1708.36
575,1803000,Powiat dębicki,grand total,2003,1941.53
576,1804000,Powiat jarosławski,grand total,2003,1855.62
577,1805000,Powiat jasielski,grand total,2003,1881.71
578,1806000,Powiat kolbuszowski,grand total,2003,1772.3
579,1807000,Powiat krośnieński,grand total,2003,1794.75
580,1808000,Powiat leżajski,grand total,2003,2045.77
581,1809000,Powiat lubaczowski,grand total,2003,1783.36
582,1810000,Powiat łańcucki,grand total,2003,1789.23
583,1811000,Powiat mielecki,grand total,2003,1944.29
584,1812000,Powiat niżański,grand total,2003,1677.53
585,1813000,Powiat przemyski,grand total,2003,1750.0
586,1814000,Powiat przeworski,grand total,2003,1860.14
587,1815000,Powiat ropczycko-sędziszowski,grand total,2003,1856.52
588,1816000,Powiat rzeszowski,grand total,2003,1758.13
589,1817000,Powiat sanocki,grand total,2003,1914.67
590,1818000,Powiat stalowowolski,grand total,2003,2009.03
591,1819000,Powiat strzyżowski,grand total,2003,1715.32
592,1820000,Powiat tarnobrzeski,grand total,2003,2071.41
593,1821000,Powiat leski,grand total,2003,1993.5
594,1861000,City with powiat status Krosno,grand total,2003,1869.83
595,1862000,City with powiat status Przemyśl,grand total,2003,1953.04
596,1863000,City with powiat status Rzeszów,grand total,2003,2199.08
597,1864000,City with powiat status Tarnobrzeg,grand total,2003,1883.44
598,2001000,Powiat augustowski,grand total,2003,2384.89
599,2002000,Powiat białostocki,grand total,2003,1793.97
600,2003000,Powiat bielski,grand total,2003,1929.59
601,2004000,Powiat grajewski,grand total,2003,2097.71
602,2005000,Powiat hajnowski,grand total,2003,1729.53
603,2006000,Powiat kolneński,grand total,2003,1800.83
604,2007000,Powiat łomżyński,grand total,2003,1948.03
605,2008000,Powiat moniecki,grand total,2003,1867.45
606,2009000,Powiat sejneński,grand total,2003,1822.33
607,2010000,Powiat siemiatycki,grand total,2003,1844.16
608,2011000,Powiat sokólski,grand total,2003,1820.51
609,2012000,Powiat suwalski,grand total,2003,1863.45
610,2013000,Powiat wysokomazowiecki,grand total,2003,1893.71
611,2014000,Powiat zambrowski,grand total,2003,1782.51
612,2061000,City with powiat status Białystok,grand total,2003,2201.82
613,2062000,City with powiat status Łomża,grand total,2003,1899.75
614,2063000,City with powiat status Suwałki,grand total,2003,1929.57
615,2201000,Powiat bytowski,grand total,2003,1804.97
616,2202000,Powiat chojnicki,grand total,2003,1734.98
617,2203000,Powiat człuchowski,grand total,2003,1820.32
618,2204000,Powiat gdański,grand total,2003,1966.31
619,2205000,Powiat kartuski,grand total,2003,1860.29
620,2206000,Powiat kościerski,grand total,2003,1842.89
621,2207000,Powiat kwidzyński,grand total,2003,2458.31
622,2208000,Powiat lęborski,grand total,2003,1868.4
623,2209000,Powiat malborski,grand total,2003,1947.67
624,2210000,Powiat nowodworski,grand total,2003,1845.08
625,2211000,Powiat pucki,grand total,2003,1905.49
626,2212000,Powiat słupski,grand total,2003,1756.63
627,2213000,Powiat starogardzki,grand total,2003,2153.38
628,2214000,Powiat tczewski,grand total,2003,2055.31
629,2215000,Powiat wejherowski,grand total,2003,1963.4
630,2216000,Powiat sztumski,grand total,2003,1760.62
631,2261000,City with powiat status Gdańsk,grand total,2003,2611.0
632,2262000,City with powiat status Gdynia,grand total,2003,2418.93
633,2263000,City with powiat status Słupsk,grand total,2003,2026.79
634,2264000,City with powiat status Sopot,grand total,2003,2593.94
635,2401000,Powiat będziński,grand total,2003,2076.7
636,2402000,Powiat bielski,grand total,2003,1920.52
637,2403000,Powiat cieszyński,grand total,2003,1945.41
638,2404000,Powiat częstochowski,grand total,2003,1685.77
639,2405000,Powiat gliwicki,grand total,2003,1911.25
640,2406000,Powiat kłobucki,grand total,2003,1579.2
641,2407000,Powiat lubliniecki,grand total,2003,1873.4
642,2408000,Powiat mikołowski,grand total,2003,2258.65
643,2409000,Powiat myszkowski,grand total,2003,1638.48
644,2410000,Powiat pszczyński,grand total,2003,1887.53
645,2411000,Powiat raciborski,grand total,2003,1975.88
646,2412000,Powiat rybnicki,grand total,2003,2017.91
647,2413000,Powiat tarnogórski,grand total,2003,1911.0
648,2414000,Powiat bieruńsko-lędziński,grand total,2003,1969.95
649,2415000,Powiat wodzisławski,grand total,2003,1741.56
650,2416000,Powiat zawierciański,grand total,2003,1929.28
651,2417000,Powiat żywiecki,grand total,2003,2299.71
652,2461000,City with powiat status Bielsko-Biała,grand total,2003,2219.92
653,2462000,City with powiat status Bytom,grand total,2003,2056.68
654,2463000,City with powiat status Chorzów,grand total,2003,2004.63
655,2464000,City with powiat status Częstochowa,grand total,2003,2038.4
656,2465000,City with powiat status Dąbrowa Górnicza,grand total,2003,2384.65
657,2466000,City with powiat status Gliwice,grand total,2003,2436.82
658,2467000,City with powiat status Jastrzębie-Zdrój,grand total,2003,3197.7
659,2468000,City with powiat status Jaworzno,grand total,2003,2450.31
660,2469000,City with powiat status Katowice,grand total,2003,3033.42
661,2470000,City with powiat status Mysłowice,grand total,2003,1861.33
662,2471000,City with powiat status Piekary Śląskie,grand total,2003,1842.64
663,2472000,City with powiat status Ruda Śląska,grand total,2003,2374.86
664,2473000,City with powiat status Rybnik,grand total,2003,2479.42
665,2474000,City with powiat status Siemianowice Śląskie,grand total,2003,2030.95
666,2475000,City with powiat status Sosnowiec,grand total,2003,2086.1
667,2476000,City with powiat status Świętochłowice,grand total,2003,1925.65
668,2477000,City with powiat status Tychy,grand total,2003,2288.19
669,2478000,City with powiat status Zabrze,grand total,2003,2266.48
670,2479000,City with powiat status Żory,grand total,2003,1790.04
671,2601000,Powiat buski,grand total,2003,1842.15
672,2602000,Powiat jędrzejowski,grand total,2003,2053.04
673,2603000,Powiat kazimierski,grand total,2003,1647.02
674,2604000,Powiat kielecki,grand total,2003,1969.39
675,2605000,Powiat konecki,grand total,2003,1758.59
676,2606000,Powiat opatowski,grand total,2003,2092.7
677,2607000,Powiat ostrowiecki,grand total,2003,1769.95
678,2608000,Powiat pińczowski,grand total,2003,2452.95
679,2609000,Powiat sandomierski,grand total,2003,2017.92
680,2610000,Powiat skarżyski,grand total,2003,1921.53
681,2611000,Powiat starachowicki,grand total,2003,1713.37
682,2612000,Powiat staszowski,grand total,2003,2060.74
683,2613000,Powiat włoszczowski,grand total,2003,2012.95
684,2661000,City with powiat status Kielce,grand total,2003,2233.43
685,2801000,Powiat bartoszycki,grand total,2003,1803.55
686,2802000,Powiat braniewski,grand total,2003,1840.77
687,2803000,Powiat działdowski,grand total,2003,1737.11
688,2804000,Powiat elbląski,grand total,2003,1768.57
689,2805000,Powiat ełcki,grand total,2003,1835.02
690,2806000,Powiat giżycki,grand total,2003,1780.63
691,2807000,Powiat iławski,grand total,2003,1708.06
692,2808000,Powiat kętrzyński,grand total,2003,1824.8
693,2809000,Powiat lidzbarski,grand total,2003,1595.49
694,2810000,Powiat mrągowski,grand total,2003,1709.89
695,2811000,Powiat nidzicki,grand total,2003,1634.21
696,2812000,Powiat nowomiejski,grand total,2003,1685.2
697,2813000,Powiat olecki,grand total,2003,1832.13
698,2814000,Powiat olsztyński,grand total,2003,1801.78
699,2815000,Powiat ostródzki,grand total,2003,1802.5
700,2816000,Powiat piski,grand total,2003,2034.15
701,2817000,Powiat szczycieński,grand total,2003,1857.81
702,2818000,Powiat gołdapski,grand total,2003,1665.23
703,2819000,Powiat węgorzewski,grand total,2003,1679.89
704,2861000,City with powiat status Elbląg,grand total,2003,2339.45
705,2862000,City with powiat status Olsztyn,grand total,2003,2356.41
706,3001000,Powiat chodzieski,grand total,2003,1694.8
707,3002000,Powiat czarnkowsko-trzcianecki,grand total,2003,1881.73
708,3003000,Powiat gnieźnieński,grand total,2003,1886.79
709,3004000,Powiat gostyński,grand total,2003,1928.06
710,3005000,Powiat grodziski,grand total,2003,1763.47
711,3006000,Powiat jarociński,grand total,2003,1636.09
712,3007000,Powiat kaliski,grand total,2003,1716.31
713,3008000,Powiat kępiński,grand total,2003,1436.35
714,3009000,Powiat kolski,grand total,2003,2235.05
715,3010000,Powiat koniński,grand total,2003,2500.5
716,3011000,Powiat kościański,grand total,2003,1816.09
717,3012000,Powiat krotoszyński,grand total,2003,1730.17
718,3013000,Powiat leszczyński,grand total,2003,2072.76
719,3014000,Powiat międzychodzki,grand total,2003,1706.89
720,3015000,Powiat nowotomyski,grand total,2003,1854.88
721,3016000,Powiat obornicki,grand total,2003,1965.92
722,3017000,Powiat ostrowski,grand total,2003,1790.22
723,3018000,Powiat ostrzeszowski,grand total,2003,1823.04
724,3019000,Powiat pilski,grand total,2003,1994.1
725,3020000,Powiat pleszewski,grand total,2003,1631.76
726,3021000,Powiat poznański,grand total,2003,2170.03
727,3022000,Powiat rawicki,grand total,2003,1582.02
728,3023000,Powiat słupecki,grand total,2003,1758.66
729,3024000,Powiat szamotulski,grand total,2003,2071.78
730,3025000,Powiat średzki,grand total,2003,1995.66
731,3026000,Powiat śremski,grand total,2003,1920.25
732,3027000,Powiat turecki,grand total,2003,2034.12
733,3028000,Powiat wągrowiecki,grand total,2003,1786.06
734,3029000,Powiat wolsztyński,grand total,2003,1623.09
735,3030000,Powiat wrzesiński,grand total,2003,1723.17
736,3031000,Powiat złotowski,grand total,2003,1656.12
737,3061000,City with powiat status Kalisz,grand total,2003,2096.01
738,3062000,City with powiat status Konin,grand total,2003,2387.14
739,3063000,City with powiat status Leszno,grand total,2003,1967.31
740,3064000,City with powiat status Poznań,grand total,2003,2504.9
741,3201000,Powiat białogardzki,grand total,2003,1791.92
742,3202000,Powiat choszczeński,grand total,2003,1768.2
743,3203000,Powiat drawski,grand total,2003,1802.4
744,3204000,Powiat goleniowski,grand total,2003,1963.13
745,3205000,Powiat gryficki,grand total,2003,1811.15
746,3206000,Powiat gryfiński,grand total,2003,2453.05
747,3207000,Powiat kamieński,grand total,2003,1914.69
748,3208000,Powiat kołobrzeski,grand total,2003,1887.39
749,3209000,Powiat koszaliński,grand total,2003,1895.26
750,3210000,Powiat myśliborski,grand total,2003,1796.42
751,3211000,Powiat policki,grand total,2003,2568.27
752,3212000,Powiat pyrzycki,grand total,2003,1894.85
753,3213000,Powiat sławieński,grand total,2003,1736.9
754,3214000,Powiat stargardzki,grand total,2003,1933.49
755,3215000,Powiat szczecinecki,grand total,2003,2033.58
756,3216000,Powiat świdwiński,grand total,2003,1658.81
757,3217000,Powiat wałecki,grand total,2003,1815.76
758,3218000,Powiat łobeski,grand total,2003,1733.44
759,3261000,City with powiat status Koszalin,grand total,2003,2103.25
760,3262000,City with powiat status Szczecin,grand total,2003,2365.24
761,3263000,City with powiat status Świnoujście,grand total,2003,2241.77
762,201000,Powiat bolesławiecki,grand total,2004,2027.29
763,202000,Powiat dzierżoniowski,grand total,2004,1837.06
764,203000,Powiat głogowski,grand total,2004,2045.52
765,204000,Powiat górowski,grand total,2004,1769.96
766,205000,Powiat jaworski,grand total,2004,1851.79
767,206000,Powiat karkonoski,grand total,2004,1823.39
768,207000,Powiat kamiennogórski,grand total,2004,1824.14
769,208000,Powiat kłodzki,grand total,2004,1905.66
770,209000,Powiat legnicki,grand total,2004,1807.29
771,210000,Powiat lubański,grand total,2004,1807.46
772,211000,Powiat lubiński,grand total,2004,3898.92
773,212000,Powiat lwówecki,grand total,2004,1910.31
774,213000,Powiat milicki,grand total,2004,1781.32
775,214000,Powiat oleśnicki,grand total,2004,1811.32
776,215000,Powiat oławski,grand total,2004,2073.0
777,216000,Powiat polkowicki,grand total,2004,2337.66
778,217000,Powiat strzeliński,grand total,2004,2045.89
779,218000,Powiat średzki,grand total,2004,2112.73
780,219000,Powiat świdnicki,grand total,2004,2086.88
