,county_code,county_kts,county_name,type,year,wage,NC_population,YR_population
7819,1808.0,10061813608000.0,Powiat leżajski,grand total,2022,5374.02,58700,64676.0
7820,1809.0,10061813409000.0,Powiat lubaczowski,grand total,2022,5116.12,46969,52118.0
7821,1810.0,10061813510000.0,Powiat łańcucki,grand total,2022,5344.4,68608,76397.0
7822,1811.0,10061813611000.0,Powiat mielecki,grand total,2022,5845.43,115188,128117.0
7823,1812.0,10061813612000.0,Powiat niżański,grand total,2022,5022.68,56678,62283.0
7824,1813.0,10061813413000.0,Powiat przemyski,grand total,2022,5052.75,61906,68004.0
7825,1814.0,10061813414000.0,Powiat przeworski,grand total,2022,5110.08,66100,73353.0
7826,1815.0,10061813515000.0,Powiat ropczycko-sędziszowski,grand total,2022,5343.8,62585,69071.0
7827,1816.0,10061813516000.0,Powiat rzeszowski,grand total,2022,5684.1,145699,161971.0
7828,1817.0,10061813317000.0,Powiat sanocki,grand total,2022,5266.08,79551,88664.0
7829,1818.0,10061813618000.0,Powiat stalowowolski,grand total,2022,5817.58,90549,101262.0
7830,1819.0,10061813519000.0,Powiat strzyżowski,grand total,2022,4831.84,52142,57598.0
7831,1820.0,10061813620000.0,Powiat tarnobrzeski,grand total,2022,5746.03,45261,50345.0
7832,1821.0,10061813321000.0,Powiat leski,grand total,2022,5831.15,22650,25273.0
7833,1861.0,10061813361000.0,Powiat m. Krosno,grand total,2022,5420.94,39545,45054.0
7834,1862.0,10061813462000.0,Powiat m. Przemyśl,grand total,2022,5454.18,51723,58368.0
7835,1863.0,10061813563000.0,Powiat m. Rzeszów,grand total,2022,6508.96,167258,188883.0
7836,1864.0,10061813664000.0,Powiat m. Tarnobrzeg,grand total,2022,5478.64,40019,45550.0
7837,2001.0,10062013901000.0,Powiat augustowski,grand total,2022,6050.82,48739,54203.0
7838,2002.0,10062013702000.0,Powiat białostocki,grand total,2022,5597.6,131163,147079.0
7839,2003.0,10062013803000.0,Powiat bielski,grand total,2022,6839.68,45796,51902.0
7840,2004.0,10062013904000.0,Powiat grajewski,grand total,2022,6144.83,39447,43396.0
7841,2005.0,10062013805000.0,Powiat hajnowski,grand total,2022,6773.76,36073,41724.0
7842,2006.0,10062013806000.0,Powiat kolneński,grand total,2022,5471.56,31490,34604.0
7843,2007.0,10062013807000.0,Powiat łomżyński,grand total,2022,6087.64,42751,47098.0
7844,2008.0,10062013908000.0,Powiat moniecki,grand total,2022,5531.47,33723,37403.0
7845,2009.0,10062013909000.0,Powiat sejneński,grand total,2022,6308.4,16844,18844.0
7846,2010.0,10062013810000.0,Powiat siemiatycki,grand total,2022,5439.21,37208,41983.0
7847,2011.0,10062013711000.0,Powiat sokólski,grand total,2022,5506.16,55778,62248.0
7848,2012.0,10062013912000.0,Powiat suwalski,grand total,2022,5323.6,29839,32961.0
7849,2013.0,10062013813000.0,Powiat wysokomazowiecki,grand total,2022,6070.52,47162,52440.0
7850,2014.0,10062013814000.0,Powiat zambrowski,grand total,2022,5601.17,36566,40357.0
7851,2061.0,10062013761000.0,Powiat m. Białystok,grand total,2022,6183.98,255358,286019.0
7852,2062.0,10062013862000.0,Powiat m. Łomża,grand total,2022,5827.01,52982,58540.0
7853,2063.0,10062013963000.0,Powiat m. Suwałki,grand total,2022,5547.59,59449,65154.0
7854,2201.0,10042214101000.0,Powiat bytowski,grand total,2022,5961.47,65028,70815.0
7855,2202.0,10042217202000.0,Powiat chojnicki,grand total,2022,5433.86,81204,89545.0
7856,2203.0,10042217203000.0,Powiat człuchowski,grand total,2022,5613.05,46684,51099.0
7857,2204.0,10042214004000.0,Powiat gdański,grand total,2022,6466.2,104588,115471.0
7858,2205.0,10042214005000.0,Powiat kartuski,grand total,2022,5651.36,118078,129171.0
7859,2206.0,10042217206000.0,Powiat kościerski,grand total,2022,5458.75,60245,65899.0
7860,2207.0,10042214207000.0,Powiat kwidzyński,grand total,2022,5839.35,69490,75867.0
7861,2208.0,10042214108000.0,Powiat lęborski,grand total,2022,5918.89,54757,60448.0
7862,2209.0,10042214209000.0,Powiat malborski,grand total,2022,5340.19,53468,58952.0
7863,2210.0,10042214010000.0,Powiat nowodworski,grand total,2022,5749.44,29635,32496.0
7864,2211.0,10042214011000.0,Powiat pucki,grand total,2022,5893.38,75072,82821.0
7865,2212.0,10042214112000.0,Powiat słupski,grand total,2022,5628.96,82381,90295.0
7866,2213.0,10042214213000.0,Powiat starogardzki,grand total,2022,6430.22,106157,116298.0
7867,2214.0,10042214214000.0,Powiat tczewski,grand total,2022,6105.39,95979,105709.0
7868,2215.0,10042214015000.0,Powiat wejherowski,grand total,2022,5557.82,186420,204797.0
7869,2216.0,10042214216000.0,Powiat sztumski,grand total,2022,5597.89,33963,36742.0
7870,2261.0,10042214361000.0,Powiat m. Gdańsk,grand total,2022,7876.68,425120,484993.0
7871,2262.0,10042214362000.0,Powiat m. Gdynia,grand total,2022,6985.73,216211,249261.0
7872,2263.0,10042214163000.0,Powiat m. Słupsk,grand total,2022,5904.49,77817,88815.0
7873,2264.0,10042214364000.0,Powiat m. Sopot,grand total,2022,7701.83,29764,35503.0
7874,2401.0,10012415001000.0,Powiat będziński,grand total,2022,5671.96,129553,146903.0
7875,2402.0,10012414402000.0,Powiat bielski,grand total,2022,5875.7,140495,156469.0
7876,2403.0,10012414403000.0,Powiat cieszyński,grand total,2022,5838.18,151326,169580.0
7877,2404.0,10012414604000.0,Powiat częstochowski,grand total,2022,5774.96,116162,129691.0
7878,2405.0,10012414705000.0,Powiat gliwicki,grand total,2022,6067.07,97669,108713.0
7879,2406.0,10012414606000.0,Powiat kłobucki,grand total,2022,5132.42,72448,81001.0
7880,2407.0,10012414507000.0,Powiat lubliniecki,grand total,2022,5685.44,65438,72508.0
7881,2408.0,10012415108000.0,Powiat mikołowski,grand total,2022,5957.61,84203,93727.0
7882,2409.0,10012414609000.0,Powiat myszkowski,grand total,2022,5629.12,60529,68164.0
7883,2410.0,10012415110000.0,Powiat pszczyński,grand total,2022,5980.4,93124,101507.0
7884,2411.0,10012414911000.0,Powiat raciborski,grand total,2022,6823.09,89022,98585.0
7885,2412.0,10012414912000.0,Powiat rybnicki,grand total,2022,5660.84,65086,71820.0
7886,2413.0,10012414513000.0,Powiat tarnogórski,grand total,2022,6218.12,120386,136119.0
7887,2414.0,10012415114000.0,Powiat bieruńsko-lędziński,grand total,2022,5620.67,50174,55218.0
7888,2415.0,10012414915000.0,Powiat wodzisławski,grand total,2022,5478.76,131576,147129.0
7889,2416.0,10012415016000.0,Powiat zawierciański,grand total,2022,6438.58,101211,114951.0
7890,2417.0,10012414417000.0,Powiat żywiecki,grand total,2022,6015.37,129231,143243.0
7891,2461.0,10012414461000.0,Powiat m. Bielsko-Biała,grand total,2022,6434.35,147605,169110.0
7892,2462.0,10012414562000.0,Powiat m. Bytom,grand total,2022,6303.49,135135,150465.0
7893,2463.0,10012414863000.0,Powiat m. Chorzów,grand total,2022,5954.04,91247,102106.0
7894,2464.0,10012414664000.0,Powiat m. Częstochowa,grand total,2022,6018.76,189797,216147.0
7895,2465.0,10012415065000.0,Powiat m. Dąbrowa Górnicza,grand total,2022,7271.87,103365,116557.0
7896,2466.0,10012414766000.0,Powiat m. Gliwice,grand total,2022,7469.7,152919,172695.0
7897,2467.0,10012414967000.0,Powiat m. Jastrzębie-Zdrój,grand total,2022,0.0,74526,84644.0
7898,2468.0,10012415068000.0,Powiat m. Jaworzno,grand total,2022,7568.06,78075,86921.0
7899,2469.0,10012414869000.0,Powiat m. Katowice,grand total,2022,8017.49,254105,290247.0
7900,2470.0,10012414870000.0,Powiat m. Mysłowice,grand total,2022,5754.97,62628,69171.0
7901,2471.0,10012414571000.0,Powiat m. Piekary Śląskie,grand total,2022,6550.47,46502,52070.0
7902,2472.0,10012414872000.0,Powiat m. Ruda Śląska,grand total,2022,6006.82,116165,128728.0
7903,2473.0,10012414973000.0,Powiat m. Rybnik,grand total,2022,6135.4,115752,128492.0
7904,2474.0,10012414874000.0,Powiat m. Siemianowice Śląskie,grand total,2022,5955.67,56672,64125.0
7905,2475.0,10012415075000.0,Powiat m. Sosnowiec,grand total,2022,6126.6,173106,197171.0
7906,2476.0,10012414876000.0,Powiat m. Świętochłowice,grand total,2022,5653.41,40709,45455.0
7907,2477.0,10012415177000.0,Powiat m. Tychy,grand total,2022,6236.5,108205,121083.0
7908,2478.0,10012414778000.0,Powiat m. Zabrze,grand total,2022,6511.57,139369,155653.0
7909,2479.0,10012414979000.0,Powiat m. Żory,grand total,2022,5747.61,52919,59243.0
7910,2601.0,10052615301000.0,Powiat buski,grand total,2022,5412.76,61235,69637.0
7911,2602.0,10052615302000.0,Powiat jędrzejowski,grand total,2022,5829.63,72269,81034.0
7912,2603.0,10052615303000.0,Powiat kazimierski,grand total,2022,5097.28,28954,32667.0
7913,2604.0,10052615204000.0,Powiat kielecki,grand total,2022,5289.72,181073,198908.0
7914,2605.0,10052615205000.0,Powiat konecki,grand total,2022,5493.64,67551,76498.0
7915,2606.0,10052615306000.0,Powiat opatowski,grand total,2022,5106.84,44147,49265.0
7916,2607.0,10052615207000.0,Powiat ostrowiecki,grand total,2022,5388.69,92541,105027.0
7917,2608.0,10052615308000.0,Powiat pińczowski,grand total,2022,5811.36,33219,37747.0
7918,2609.0,10052615309000.0,Powiat sandomierski,grand total,2022,5954.75,65454,73999.0
7919,2610.0,10052615210000.0,Powiat skarżyski,grand total,2022,5704.16,63384,72020.0
7920,2611.0,10052615211000.0,Powiat starachowicki,grand total,2022,5730.06,76217,86419.0
7921,2612.0,10052615312000.0,Powiat staszowski,grand total,2022,5856.73,60934,68237.0
7922,2613.0,10052615313000.0,Powiat włoszczowski,grand total,2022,5982.4,38323,43076.0
7923,2661.0,10052615261000.0,Powiat m. Kielce,grand total,2022,6185.4,164442,188908.0
7924,2801.0,10042815601000.0,Powiat bartoszycki,grand total,2022,5411.23,47499,52405.0
7925,2802.0,10042815402000.0,Powiat braniewski,grand total,2022,5368.32,33539,36721.0
7926,2803.0,10042815403000.0,Powiat działdowski,grand total,2022,5273.63,53760,58917.0
7927,2804.0,10042815404000.0,Powiat elbląski,grand total,2022,5206.08,47704,52005.0
7928,2805.0,10042815505000.0,Powiat ełcki,grand total,2022,5238.03,76506,83745.0
7929,2806.0,10042815506000.0,Powiat giżycki,grand total,2022,5498.08,47838,52955.0
7930,2807.0,10042815407000.0,Powiat iławski,grand total,2022,5080.82,77576,85145.0
7931,2808.0,10042815608000.0,Powiat kętrzyński,grand total,2022,5244.28,51818,57368.0
7932,2809.0,10042815609000.0,Powiat lidzbarski,grand total,2022,5155.53,34150,37798.0
7933,2810.0,10042815610000.0,Powiat mrągowski,grand total,2022,5298.87,42535,46524.0
7934,2811.0,10042815611000.0,Powiat nidzicki,grand total,2022,5130.03,27012,29638.0
7935,2812.0,10042815412000.0,Powiat nowomiejski,grand total,2022,4668.6,36056,39444.0
7936,2813.0,10042815513000.0,Powiat olecki,grand total,2022,5397.85,28184,30827.0
7937,2814.0,10042815614000.0,Powiat olsztyński,grand total,2022,5865.11,109655,120416.0
7938,2815.0,10042815415000.0,Powiat ostródzki,grand total,2022,5403.55,87404,96050.0
7939,2816.0,10042815516000.0,Powiat piski,grand total,2022,5580.91,46342,50905.0
7940,2817.0,10042815617000.0,Powiat szczycieński,grand total,2022,5503.25,58273,64008.0
7941,2818.0,10042815518000.0,Powiat gołdapski,grand total,2022,5136.51,21842,23927.0
7942,2819.0,10042815519000.0,Powiat węgorzewski,grand total,2022,5338.94,18782,20939.0
7943,2861.0,10042815461000.0,Powiat m. Elbląg,grand total,2022,5900.22,101580,114249.0
7944,2862.0,10042815662000.0,Powiat m. Olsztyn,grand total,2022,6506.02,148504,167444.0
7945,3001.0,10023016001000.0,Powiat chodzieski,grand total,2022,5542.99,39771,43860.0
7946,3002.0,10023016002000.0,Powiat czarnkowsko-trzcianecki,grand total,2022,5808.58,72876,80222.0
7947,3003.0,10023015803000.0,Powiat gnieźnieński,grand total,2022,5631.02,121395,134738.0
7948,3004.0,10023015904000.0,Powiat gostyński,grand total,2022,5738.3,63119,69280.0
7949,3005.0,10023015905000.0,Powiat grodziski,grand total,2022,5493.6,43209,47020.0
7950,3006.0,10023015706000.0,Powiat jarociński,grand total,2022,5391.4,59953,66361.0
7951,3007.0,10023015707000.0,Powiat kaliski,grand total,2022,5201.09,70643,78283.0
7952,3008.0,10023015708000.0,Powiat kępiński,grand total,2022,4687.66,48392,53159.0
7953,3009.0,10023015809000.0,Powiat kolski,grand total,2022,5976.51,72155,80200.0
7954,3010.0,10023015810000.0,Powiat koniński,grand total,2022,4988.03,110097,121021.0
7955,3011.0,10023015911000.0,Powiat kościański,grand total,2022,5931.56,66357,73031.0
7956,3012.0,10023015712000.0,Powiat krotoszyński,grand total,2022,4772.92,64771,71303.0
7957,3013.0,10023015913000.0,Powiat leszczyński,grand total,2022,6002.93,48523,53500.0
7958,3014.0,10023015914000.0,Powiat międzychodzki,grand total,2022,5620.61,30866,34270.0
7959,3015.0,10023015915000.0,Powiat nowotomyski,grand total,2022,5753.37,63330,69901.0
7960,3016.0,10023016116000.0,Powiat obornicki,grand total,2022,5821.9,49904,54829.0
7961,3017.0,10023015717000.0,Powiat ostrowski,grand total,2022,5499.39,137187,153040.0
7962,3018.0,10023015718000.0,Powiat ostrzeszowski,grand total,2022,5479.65,46959,51858.0
7963,3019.0,10023016019000.0,Powiat pilski,grand total,2022,6004.37,114955,127464.0
7964,3020.0,10023015720000.0,Powiat pleszewski,grand total,2022,5559.5,53058,58937.0
7965,3021.0,10023016121000.0,Powiat poznański,grand total,2022,5737.99,354878,393288.0
7966,3022.0,10023015922000.0,Powiat rawicki,grand total,2022,5294.49,50612,55830.0
7967,3023.0,10023015823000.0,Powiat słupecki,grand total,2022,5450.67,49905,55413.0
7968,3024.0,10023016124000.0,Powiat szamotulski,grand total,2022,6309.72,77684,85889.0
7969,3025.0,10023016125000.0,Powiat średzki,grand total,2022,6078.3,49921,55177.0
7970,3026.0,10023016126000.0,Powiat śremski,grand total,2022,5376.46,51777,57257.0
7971,3027.0,10023015827000.0,Powiat turecki,grand total,2022,5049.4,70316,77724.0
7972,3028.0,10023016028000.0,Powiat wągrowiecki,grand total,2022,5319.73,58634,64439.0
7973,3029.0,10023015929000.0,Powiat wolsztyński,grand total,2022,5635.22,47966,52775.0
7974,3030.0,10023015830000.0,Powiat wrzesiński,grand total,2022,5758.5,66536,73688.0
7975,3031.0,10023016031000.0,Powiat złotowski,grand total,2022,4964.93,58373,63891.0
7976,3061.0,10023015761000.0,Powiat m. Kalisz,grand total,2022,5781.36,84677,96898.0
7977,3062.0,10023015862000.0,Powiat m. Konin,grand total,2022,5913.95,62140,71348.0
7978,3063.0,10023015963000.0,Powiat m. Leszno,grand total,2022,5831.34,53859,60600.0
7979,3064.0,10023016264000.0,Powiat m. Poznań,grand total,2022,7362.74,482205,547941.0
7980,3201.0,10023216301000.0,Powiat białogardzki,grand total,2022,5746.07,39670,43733.0
7981,3202.0,10023216402000.0,Powiat choszczeński,grand total,2022,5575.63,39739,44072.0
7982,3203.0,10023216403000.0,Powiat drawski,grand total,2022,5323.36,47487,52701.0
7983,3204.0,10023216604000.0,Powiat goleniowski,grand total,2022,5991.11,70693,78141.0
7984,3205.0,10023216605000.0,Powiat gryficki,grand total,2022,5364.42,50343,55333.0
7985,3206.0,10023216606000.0,Powiat gryfiński,grand total,2022,5878.75,68588,75358.0
7986,3207.0,10023216607000.0,Powiat kamieński,grand total,2022,5326.89,39884,44541.0
7987,3208.0,10023216308000.0,Powiat kołobrzeski,grand total,2022,5585.13,68419,77534.0
7988,3209.0,10023216309000.0,Powiat koszaliński,grand total,2022,5601.77,57314,62907.0
7989,3210.0,10023216410000.0,Powiat myśliborski,grand total,2022,5671.63,55563,61403.0
7990,3211.0,10023216611000.0,Powiat policki,grand total,2022,6622.81,70433,78223.0
7991,3212.0,10023216412000.0,Powiat pyrzycki,grand total,2022,5694.42,32576,36170.0
7992,3213.0,10023216313000.0,Powiat sławieński,grand total,2022,5260.4,47132,51975.0
7993,3214.0,10023216614000.0,Powiat stargardzki,grand total,2022,5605.44,103146,115602.0
7994,3215.0,10023216415000.0,Powiat szczecinecki,grand total,2022,5799.8,64968,72653.0
7995,3216.0,10023216416000.0,Powiat świdwiński,grand total,2022,5239.03,38924,42993.0
7996,3217.0,10023216417000.0,Powiat wałecki,grand total,2022,5886.05,44491,49370.0
7997,3218.0,10023216418000.0,Powiat łobeski,grand total,2022,5630.58,30007,33170.0
7998,3261.0,10023216361000.0,Powiat m. Koszalin,grand total,2022,6054.77,93083,107050.0
7999,3262.0,10023216562000.0,Powiat m. Szczecin,grand total,2022,6943.84,349790,397718.0
8000,3263.0,10023216663000.0,Powiat m. Świnoujście,grand total,2022,6061.29,35988,40940.0
8001,201.0,10030210101000.0,Powiat bolesławiecki,grand total,2023,6871.28,76739,86417.0
8002,202.0,10030210302000.0,Powiat dzierżoniowski,grand total,2023,6459.49,86543,97652.0
8003,203.0,10030210203000.0,Powiat głogowski,grand total,2023,6660.0,75191,85113.0
8004,204.0,10030210204000.0,Powiat górowski,grand total,2023,6060.11,29042,32163.0
8005,205.0,10030210105000.0,Powiat jaworski,grand total,2023,7059.41,42493,47329.0
8006,206.0,10030210106000.0,Powiat karkonoski,grand total,2023,6287.2,54667,61357.0
8007,207.0,10030210107000.0,Powiat kamiennogórski,grand total,2023,6213.96,36913,41131.0
8008,208.0,10030210308000.0,Powiat kłodzki,grand total,2023,6527.23,134790,151978.0
8009,209.0,10030210209000.0,Powiat legnicki,grand total,2023,6977.28,47367,53306.0
8010,210.0,10030210110000.0,Powiat lubański,grand total,2023,6215.31,46595,52331.0
8011,211.0,10030210211000.0,Powiat lubiński,grand total,2023,12804.03,90704,103553.0
8012,212.0,10030210112000.0,Powiat lwówecki,grand total,2023,6194.99,38811,43249.0
8013,213.0,10030210413000.0,Powiat milicki,grand total,2023,6083.81,31027,34861.0
8014,214.0,10030210414000.0,Powiat oleśnicki,grand total,2023,6496.0,91536,103291.0
8015,215.0,10030210415000.0,Powiat oławski,grand total,2023,6871.32,66642,75558.0
8016,216.0,10030210216000.0,Powiat polkowicki,grand total,2023,7764.33,52620,58362.0
8017,217.0,10030210417000.0,Powiat strzeliński,grand total,2023,7147.32,36837,41198.0
8018,218.0,10030210418000.0,Powiat średzki,grand total,2023,7322.95,48878,55333.0
8019,219.0,10030210319000.0,Powiat świdnicki,grand total,2023,6764.59,134638,152049.0
8020,220.0,10030210420000.0,Powiat trzebnicki,grand total,2023,6743.32,74466,84159.0
8021,221.0,10030210321000.0,Powiat wałbrzyski,grand total,2023,6099.58,47771,53575.0
8022,222.0,10030210422000.0,Powiat wołowski,grand total,2023,7922.52,40252,45125.0
8023,223.0,10030210423000.0,Powiat wrocławski,grand total,2023,8214.48,142581,163398.0
8024,224.0,10030210324000.0,Powiat ząbkowicki,grand total,2023,6223.41,55208,62025.0
8025,225.0,10030210125000.0,Powiat zgorzelecki,grand total,2023,6812.01,77257,86240.0
8026,226.0,10030210126000.0,Powiat złotoryjski,grand total,2023,7310.37,36516,40590.0
8027,261.0,10030210161000.0,Powiat m. Jelenia Góra,grand total,2023,7101.35,69432,80150.0
8028,262.0,10030210262000.0,Powiat m. Legnica,grand total,2023,6901.05,83631,94096.0
8029,265.0,10030210365000.0,Powiat m. Wałbrzych,grand total,2023,,93685,105836.0
8030,264.0,10030210564000.0,Powiat m. Wrocław,grand total,2023,8334.84,591335,677521.0
8031,265.0,10030210365000.0,Powiat m. Wałbrzych,grand total,2023,7584.09,93685,105836.0
8032,401.0,10040410801000.0,Powiat aleksandrowski,grand total,2023,6019.18,47168,53169.0
8033,402.0,10040410702000.0,Powiat brodnicki,grand total,2023,5919.35,66389,73208.0
8034,403.0,10040410603000.0,Powiat bydgoski,grand total,2023,6461.57,103150,117270.0
